matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.0,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,questionRound.0.question.3.wrongAnswer.0,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.2,questionRound.0.question.0.wrongAnswer.3,questionRound.0.question.0.wrongAnswer.4,questionRound.0.question.0.wrongAnswer.5,questionRound.0.question.0.wrongAnswer.6,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,questionRound.0.question.5.wrongAnswer.6,questionRound.0.question.5.wrongAnswer.7,questionRound.0.question.5.wrongAnswer.8,questionRound.0.question.5.wrongAnswer.9,questionRound.0.question.5.wrongAnswer.10,questionRound.0.question.5.wrongAnswer.11,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
5,0,1,11,36,SIMULTANEOUS,Green,1,1,72211,1,1,0,1,3,1,0,2,2,3,0,1,3,0,873,3183,3,2,375,4321,3,3,203,4945,3,1,344,5803,3,0,1778,6568,2,0,250,8861,2,1,203,9313,2,3,125,9750,2,2,358,10203,2,1,499,11591,0,0,297,13135,0,1,187,13650,0,3,187,14056,0,2,733,14477,0,3,749,15584,0,2,639,16552,0,0,141,17425,0,1,1498,17784,,,,0,0,125,19796,0,1,687,20139,0,0,141,21122,0,1,561,21497,1,2,187,22589,1,0,125,23041,1,1,93,23447,1,3,125,23930,1,2,110,24429,,1,2,296,25381,3,0,109,26426,3,1,328,26816,3,0,1653,27456,1,2,842,29671,1,2,125,32588,1,3,125,32962,1,0,110,33508,1,1,94,33898,2,0,94,35895,0,2,156,37205,0,3,141,37720,2,1,125,40325,2,3,109,40700,2,2,62,41199,2,0,78,41698,2,2,78,42946,3,1,62,43586,3,3,78,43913,3,2,94,44428,3,0,63,44880,3,1,78,45208,2,3,141,46284,2,0,93,46815,2,1,78,47205,2,2,1154,47829,0,0,94,49576,0,1,125,49919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,109,51167,2,1,94,51666,2,2,93,52150,3,2,499,53975,3,1,141,54739,3,3,561,55161,2,0,109,56268,2,1,109,56643,2,2,1077,58795,2,1,452,60059,3,1,483,63382,3,0,452,64037,3,2,1232,64739,3,3,1232,66174,2,2,203,69387,2,3,593,69793,2,0,140,70573,2,1,171,70854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2,0,36,SIMULTANEOUS,Green,1,1,36084,1,1,0,0,3,1,0,2,2,3,0,1,3,0,390,3104,3,2,687,3728,2,0,405,7847,2,2,905,8439,3,1,343,10000,3,3,655,10530,3,0,93,11404,3,2,250,11762,3,3,1825,12199,2,2,343,14914,2,0,374,15460,2,2,811,16115,3,3,437,17410,3,2,327,20109,2,0,296,21591,2,2,1232,22059,0,0,297,25319,0,2,592,25850,,,,0,0,1654,26676,2,0,530,28736,2,2,2044,29500,3,3,375,32152,3,1,265,33728,3,3,593,34211,3,2,94,35054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2,3,34,SIMULTANEOUS,Red,2,0,23914,1,1,0,0,3,1,0,2,2,3,0,1,2,2,94,3416,2,3,78,4056,2,0,62,4477,2,1,63,4820,2,1,94,5413,2,2,94,5865,2,3,125,6318,2,0,78,7191,2,1,109,7550,2,2,93,8190,2,3,125,8595,2,2,78,9126,2,2,110,9765,0,0,78,13431,0,2,78,13962,0,3,78,14367,0,0,78,14929,0,1,63,15225,,,,0,0,62,15678,0,1,93,16068,0,0,94,16598,0,1,93,17113,0,2,78,17503,0,3,94,17846,2,0,94,19905,2,2,109,20966,2,0,94,21730,,2,2,125,22588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2,5,40,SIMULTANEOUS,Orange,0,0,83801,1,1,0,0,3,1,0,2,2,3,0,1,1,0,1638,2636,1,1,577,4524,1,2,390,5413,1,3,483,6022,1,2,795,7067,1,3,359,8221,1,0,344,8954,1,1,1279,9797,3,0,1155,12932,3,1,1528,14399,3,0,281,16411,3,1,234,16863,3,2,297,17331,3,3,343,17815,3,2,484,18735,3,3,281,19515,3,0,281,20217,3,1,296,20670,,,,3,0,1232,21372,2,0,1466,23930,2,1,717,25693,2,2,390,26878,2,3,390,27502,2,0,172,28157,2,1,171,28501,2,2,140,28922,2,3,171,29281,,0,0,374,30919,0,1,655,31792,0,0,1950,32681,0,1,499,35037,0,2,312,35770,0,3,312,36254,2,0,375,40247,2,1,592,40856,2,2,328,41791,2,0,156,42462,2,2,156,42837,2,3,234,43195,3,1,328,45972,3,0,281,46627,3,2,281,47111,3,3,234,47548,3,1,312,47969,3,0,280,48562,3,3,640,49279,3,3,1451,51260,1,0,266,53132,1,1,281,53600,1,2,250,54084,1,2,31,54427,1,3,436,54958,1,2,281,55597,1,0,125,56003,1,1,983,56330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,422,57531,1,2,172,58171,1,0,249,58530,1,1,110,58935,1,3,250,59216,1,2,421,59653,1,0,203,60277,1,1,1014,60901,1,1,390,62742,1,0,234,63335,1,2,374,63803,1,3,499,64364,1,0,141,65097,1,2,281,65347,1,1,312,65830,1,0,921,66376,1,2,1326,67562,1,0,577,69122,1,1,577,70074,1,0,1466,71337,3,2,249,75799,3,3,312,76547,3,0,296,77187,3,1,219,77717,3,3,218,78139,3,2,312,78575,3,1,125,79215,3,0,156,79496,3,3,312,79964,1,0,343,81711,1,1,250,82210,1,3,156,82584,1,2,156,82928,,,,,,,,,,,,,,,,,,
5,0,2,8,30,SIMULTANEOUS,Blue,3,1,29826,1,1,0,0,3,1,0,2,2,3,0,1,0,0,280,3573,0,1,172,4056,0,3,172,4477,0,2,234,4867,0,1,655,5335,0,2,390,6178,0,0,328,6708,0,1,1607,7176,0,0,234,8892,0,1,156,9298,0,0,219,9656,0,1,250,10046,0,0,188,10545,0,1,500,10935,0,0,219,12074,0,1,2060,12495,0,2,156,14804,0,3,203,15132,,,,0,0,125,15974,0,1,171,16271,1,0,297,18033,1,2,281,18657,1,0,172,19203,1,2,171,19609,0,1,218,20670,0,0,125,21075,0,1,2886,21356,,1,0,109,24741,1,2,358,25147,0,0,140,26192,0,1,125,26582,0,3,125,26925,0,2,141,27377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,40,SIMULTANEOUS,Blue,2,1,47051,0,0,1,0,1,3,2,0,0,3,1,2,0,0,452,6771,0,2,624,7535,0,0,2137,8440,3,0,717,11498,3,2,655,12434,2,0,312,16272,2,2,874,16786,0,1,359,19657,0,3,405,20219,0,1,640,20858,0,0,249,21701,0,2,281,22137,0,1,187,22652,0,0,187,23089,3,2,2496,25211,2,0,219,33962,2,2,1139,34461,2,2,1358,36879,,,,1,0,297,38642,1,2,421,39157,1,3,249,39750,1,1,265,40249,1,0,250,41060,1,2,951,41591,3,2,1124,43431,3,0,312,44820,3,2,733,45319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,2,22,SIMULTANEOUS,Red,3,0,14694,0,0,1,0,1,3,2,0,0,3,1,2,0,0,640,2963,0,1,499,3962,0,2,500,4835,0,3,842,5678,0,0,686,6926,0,1,858,7924,0,2,530,9079,0,3,437,10046,0,0,733,10857,0,0,296,13228,0,1,234,13821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,5,8,SIMULTANEOUS,Green,0,0,46627,0,0,1,0,1,3,2,0,0,3,1,2,2,0,1155,3728,2,1,827,5132,2,2,312,6271,2,3,359,6770,2,2,468,7347,2,3,437,8205,2,0,2152,9048,2,1,1029,11497,2,0,359,12745,2,1,187,13431,1,0,436,17113,1,1,234,17799,1,2,219,18251,1,3,328,18641,1,2,359,19187,1,2,375,20404,1,3,546,21278,1,2,375,22619,,,,1,3,2137,23165,3,0,390,27065,3,1,266,27720,3,2,250,28204,3,3,390,28594,3,2,312,29156,3,0,219,29670,3,1,1373,30372,3,1,296,32120,,3,0,234,32494,3,1,188,33055,3,2,125,33367,3,3,156,33664,3,0,266,34069,3,0,125,35614,3,1,172,36035,1,0,811,37252,1,2,936,38297,1,3,203,39514,1,1,156,39888,1,0,328,40247,1,2,249,41386,2,1,203,42446,2,3,266,42836,2,3,405,43492,2,2,671,44162,2,0,312,45036,2,1,249,45629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,11,34,SIMULTANEOUS,Orange,1,0,36503,0,0,1,0,1,3,2,0,0,3,1,2,1,2,390,2979,1,0,234,3603,1,1,109,4118,1,3,343,4492,1,2,1435,5085,3,0,328,7409,3,1,531,7955,3,3,140,8751,3,2,218,9110,3,1,811,9937,0,2,281,11481,0,3,328,11964,0,1,203,12510,0,0,468,12963,0,1,1045,13665,3,0,374,15334,3,2,1685,15942,3,3,483,17877,,,,1,1,343,19094,1,3,203,19655,1,1,156,20123,1,0,125,20513,1,2,156,20856,1,3,281,22525,1,2,109,23134,1,0,125,23524,1,1,109,23883,,2,0,171,25599,2,1,125,25957,2,3,94,26519,2,2,124,26878,2,1,125,27486,1,1,63,29155,1,0,343,29561,1,1,546,30138,1,0,203,33383,1,1,125,33788,1,3,78,34428,1,2,94,34771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,3,40,SIMULTANEOUS,Blue,2,1,26223,0,0,1,0,1,3,2,0,0,3,1,2,3,2,94,4633,3,3,94,5117,3,0,93,5523,3,1,109,5897,3,0,109,6365,3,1,109,6786,3,0,94,7254,3,1,94,7722,0,2,109,9095,0,3,94,9469,0,0,78,9875,0,1,78,10218,0,0,78,10780,0,1,78,11154,3,0,62,12527,3,2,62,12964,3,0,94,14882,3,0,93,17519,,,,3,0,93,18268,3,2,78,18626,0,0,109,19656,0,1,78,20093,0,0,109,20717,0,1,94,21309,0,2,78,22011,0,3,63,22370,0,0,93,22745,,0,1,62,23119,3,0,78,24695,3,2,62,25069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,4,8,SIMULTANEOUS,Green,0,0,31621,0,0,1,0,1,3,2,0,0,3,1,2,2,2,514,3058,2,0,328,5382,2,1,312,5990,2,2,203,6677,2,3,1060,7270,2,2,327,8549,2,3,1014,9141,2,1,219,11060,2,3,359,11528,2,0,172,12901,2,0,484,13353,2,2,483,13962,2,1,218,15163,2,3,624,15787,2,1,234,16879,2,3,577,17503,2,1,592,19032,2,3,265,19796,,,,2,0,203,20529,2,2,1139,20950,2,1,218,22214,2,3,546,22635,2,0,219,23680,2,0,296,24102,2,2,390,24538,2,2,234,26395,2,3,250,27081,,2,1,156,27939,2,0,249,28345,2,1,359,28937,2,0,858,29749,2,2,94,30981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,6,22,SIMULTANEOUS,Red,3,0,12542,0,0,1,0,1,3,2,0,0,3,1,2,0,0,281,2839,0,1,172,3541,0,2,234,4056,0,3,312,4618,0,2,296,5320,0,3,297,5959,0,2,390,6583,0,3,344,7285,0,0,234,8549,0,1,344,9079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,10,34,SIMULTANEOUS,Orange,1,0,34662,0,0,1,0,1,3,2,0,0,3,1,2,1,0,765,3884,1,1,468,4961,1,0,483,5585,1,1,1996,6209,1,0,889,8299,1,2,78,10187,1,2,109,10358,1,3,1092,10998,1,2,796,12214,1,3,1529,13119,2,1,422,16036,2,3,796,16598,2,1,187,17487,2,1,312,18127,2,0,250,18532,2,2,406,18938,2,0,639,19609,2,2,904,20389,,,,2,1,406,21465,2,3,874,22089,2,0,312,24741,2,0,281,25568,2,3,624,26098,2,3,202,26941,2,0,328,27315,2,2,531,27814,1,0,218,29078,,1,1,437,29530,1,2,203,30201,1,3,515,30638,1,0,125,31542,1,1,109,31870,1,2,109,32198,1,3,141,32525,2,0,125,33258,2,2,125,33633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2,1,40,SIMULTANEOUS,Blue,2,1,12277,0,0,1,0,1,3,2,0,0,3,1,2,3,0,499,3541,3,2,687,4274,3,2,359,8065,3,0,812,8876,3,2,843,10015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2,7,8,SIMULTANEOUS,Green,0,0,44396,0,0,1,0,1,3,2,0,0,3,1,2,2,0,312,1872,2,2,359,2433,2,3,250,2979,2,1,374,3432,2,0,390,4196,2,1,265,4789,2,2,281,5319,2,3,250,5803,1,0,296,10904,1,2,266,11434,1,3,172,11949,1,1,266,12370,1,1,578,13150,1,2,281,14180,1,0,109,14726,1,1,140,15085,1,2,343,15522,1,3,312,16036,,,,1,0,219,16582,1,1,141,17003,1,3,156,17378,1,2,187,17768,2,2,827,18454,2,1,1311,21995,1,0,343,24382,1,1,421,25677,3,0,842,28719,,3,2,639,29967,3,3,265,31293,3,1,234,31776,3,0,218,32291,3,1,592,32775,3,0,312,33960,3,1,171,34444,1,0,234,36487,1,2,406,36955,2,1,249,39436,2,3,437,39919,2,2,453,41791,2,1,172,42493,2,0,250,42883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
