Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,questionRound.0.question.0.wrongAnswer.0,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,action-of-Subject-3,playOrder.3,displayOrder.3,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
9,1,0,2,4,10,SIMULTANEOUS,Red,0,1,58360,1,0,1,0,1,3,0,1,3,0,0,297,3588,0,1,234,4321,0,2,187,4883,0,3,156,5367,0,0,110,6037,0,2,109,6412,0,1,94,6942,0,0,94,7597,0,2,125,8003,0,0,94,8502,0,1,110,8845,0,2,94,9329,0,3,93,9735,0,0,109,11903,0,1,343,12340,0,0,171,13011,1,0,93,13557,1,2,234,14025,1,1,172,14711,1,3,109,15226,1,0,125,15756,1,2,93,16240,1,1,140,16895,1,3,110,17503,,1,0,110,18049,1,1,93,18892,1,0,125,19531,1,1,78,19843,1,2,109,20187,1,3,78,20545,1,0,124,21357,1,2,78,21715,2,1,124,24867,2,0,109,25288,2,2,93,25678,2,3,109,26037,2,1,78,26505,2,0,125,26957,2,3,109,27815,2,2,93,28143,2,0,296,28533,2,1,203,29141,2,2,140,29843,2,3,156,30373,2,0,125,31091,2,1,109,31715,2,2,109,32230,2,3,187,32620,2,0,78,33181,2,1,94,33493,2,2,109,33899,2,3,125,34258,3,0,94,36223,3,1,78,36613,3,2,109,37066,3,3,94,37440,3,2,93,38158,3,3,93,38470,3,0,78,39297,3,2,94,39624,3,3,94,39936,3,0,78,40373,3,1,93,40654,3,2,93,41044,3,3,62,41325,2,1,109,42900,2,3,94,43259,0,2,2,2,1,62,43696,2,3,109,44070,2,1,109,44585,2,1,125,45942,2,1,109,47019,2,3,125,47393,2,1,109,47799,2,3,125,48376,2,1,109,48969,2,3,78,49437,1,0,109,51262,1,2,140,51761,1,2,188,52369,0,1,109,53118,0,3,140,53493,0,3,124,54195,0,3,172,55427,0,2,109,55817,0,3,78,56160,0,0,78,56488,0,1,78,56769,0,3,109,57330,,,,,,,,,,,,,,
9,1,0,2,9,20,SIMULTANEOUS,Orange,2,1,22932,1,0,1,0,1,3,0,1,3,2,0,297,3837,2,2,234,4508,2,3,218,5179,2,1,1731,5725,3,0,203,9219,3,2,249,9906,3,1,140,10592,3,3,483,11076,2,1,140,13400,2,3,249,13837,2,0,187,14757,2,1,203,19312,2,0,110,20404,2,2,156,20794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,0,1,10,SIMULTANEOUS,Green,1,1,20920,1,1,0,2,1,3,2,1,3,2,0,514,2637,2,2,390,3619,2,3,468,4462,2,1,359,5507,2,0,156,6193,2,1,125,6708,2,3,188,7129,2,2,375,7675,2,0,140,8284,2,3,109,8674,2,1,125,9064,2,2,124,9579,2,0,94,10405,2,3,140,10780,1,0,297,14040,1,1,203,14742,1,3,172,15241,1,2,140,15819,1,0,140,16427,1,1,140,16911,1,3,156,17425,1,2,140,18112,1,1,109,18549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,0,2,18,SIMULTANEOUS,Red,3,0,42759,1,1,0,2,1,3,2,1,3,3,0,437,4539,3,2,328,5350,3,1,296,6006,3,3,328,6598,3,0,265,7784,3,2,156,8299,3,1,125,8751,3,3,125,9157,3,3,4321,11216,0,2,281,16489,0,0,234,17113,0,1,171,17628,0,3,343,18080,0,1,203,18766,0,0,249,19219,0,2,188,19702,0,1,4446,20170,0,0,171,25303,1,0,1934,26208,1,2,296,29094,1,3,359,29655,1,2,344,30232,1,0,296,30872,1,1,390,31402,,0,1,3167,32557,3,0,452,36894,3,2,812,37642,3,0,94,38812,3,3,296,39218,3,1,811,39780,3,2,546,40825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,0,3,25,SIMULTANEOUS,Blue,0,1,25958,1,1,0,2,1,3,2,1,3,0,2,593,4102,0,0,296,4836,0,1,280,5382,0,3,483,5928,0,1,640,6676,0,0,375,7456,0,2,296,8034,0,3,328,8517,0,1,141,9172,0,0,109,9516,0,2,171,9859,0,0,266,11746,0,1,187,12199,0,2,234,12729,0,1,140,13291,0,2,280,13806,0,2,281,15709,0,1,608,16302,1,0,187,17737,1,2,156,18252,1,3,203,18673,1,1,374,19141,1,2,250,20014,0,1,187,20670,,0,0,156,21091,0,1,125,21543,0,1,109,24133,0,3,296,24476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,0,7,18,SIMULTANEOUS,Orange,2,1,23182,1,1,0,2,1,3,2,1,3,2,0,297,4025,2,1,171,4634,2,2,234,5195,2,3,452,5679,2,0,297,6443,2,1,827,7067,3,0,172,9688,3,1,125,10109,3,2,109,10546,3,3,359,10905,3,2,608,11763,3,3,2652,13183,3,2,514,16459,3,3,156,17176,3,1,110,17519,3,0,109,17863,3,2,936,18284,2,1,109,20140,2,3,94,20483,2,2,109,20827,2,0,109,21217,2,1,93,21529,2,3,109,21841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,1,4,18,SIMULTANEOUS,Orange,2,1,17971,1,0,1,2,1,3,2,1,3,2,0,187,2605,2,1,125,3042,2,1,109,3806,2,2,125,4212,2,3,141,4617,2,0,109,5257,2,1,93,5585,2,2,125,5943,2,3,94,6271,2,0,78,6645,2,1,93,6942,2,2,94,7363,2,3,109,7722,2,0,78,8580,2,1,78,8861,2,3,78,9219,3,0,125,10873,3,1,109,11263,3,2,109,11653,3,3,78,12027,3,0,94,12651,3,1,78,12995,3,2,94,13369,3,3,78,13697,,3,2,109,14508,3,3,62,14867,2,1,78,15303,2,0,93,15678,2,2,78,16052,2,3,78,16333,2,3,109,16973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,1,6,18,SIMULTANEOUS,Green,1,0,58890,1,0,1,2,1,3,2,1,3,1,0,266,3541,1,0,124,5601,1,1,218,5991,1,2,140,6459,1,3,546,6817,1,2,702,7831,1,0,265,8752,1,1,266,9235,1,2,1310,9735,1,3,577,11357,1,2,78,12184,1,3,124,12387,1,0,78,12745,1,1,499,12995,1,2,219,14196,1,3,609,14586,0,1,1076,17379,2,0,468,20701,2,1,468,21403,2,2,328,22105,2,3,1591,22667,2,0,1060,24945,2,1,811,26333,2,2,327,27753,,2,3,328,28283,2,0,234,28860,2,2,546,29250,2,1,141,30217,2,3,359,30670,2,1,109,31590,2,0,281,31902,2,1,109,32308,2,2,281,32620,2,3,764,33135,3,0,250,39281,3,1,343,39796,3,3,125,40404,3,2,452,40857,2,2,156,44554,2,3,250,44975,2,1,234,45412,2,0,250,45911,2,3,514,46551,1,1,312,47721,1,0,1544,48345,1,1,374,50326,1,3,312,50981,1,2,125,51574,1,2,343,52042,1,0,109,52775,1,1,608,53212,1,2,265,54335,1,0,359,54850,1,3,592,55443,1,1,296,56254,1,0,93,56956,1,3,109,57221,1,2,125,57829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,1,10,26,SIMULTANEOUS,Blue,0,1,17613,1,0,1,2,1,3,2,1,3,0,0,358,2762,0,1,109,3245,0,2,156,3573,0,3,140,3916,0,1,140,4306,0,0,140,4556,0,2,140,4930,0,3,141,5273,0,1,125,5663,0,0,109,5975,1,0,140,6724,1,1,140,7083,1,3,140,7395,1,2,156,7660,1,0,125,8081,1,1,141,8393,1,2,156,8643,1,3,187,8939,1,1,125,9563,1,0,141,9875,1,2,141,10265,1,3,141,10499,1,1,109,10780,0,0,109,11279,,0,1,266,11544,0,2,187,11981,0,3,234,12293,0,2,1170,13292,0,2,609,14711,0,2,1045,15975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,1,11,24,SIMULTANEOUS,Red,3,1,10171,1,0,1,2,1,3,2,1,3,3,0,249,3838,3,2,156,4321,3,3,203,4789,3,1,188,5210,3,3,343,5866,3,2,156,6505,3,2,281,8393,3,0,156,8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,2,0,18,SIMULTANEOUS,Orange,2,1,36676,1,0,1,2,1,3,2,1,3,2,0,125,2387,2,0,640,2792,2,1,702,3697,2,2,640,4758,2,3,561,5507,2,0,156,6256,2,3,4711,6630,3,0,437,12386,3,1,218,13026,3,1,31,13307,3,3,343,13588,3,2,375,14149,3,3,9173,14804,3,3,2683,24227,3,2,390,27050,3,3,718,27612,2,3,359,28626,2,1,811,29281,2,3,1638,30420,2,0,94,32432,2,2,312,32713,2,3,281,33150,2,0,281,33618,2,3,1856,34180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,2,5,24,SIMULTANEOUS,Red,3,1,11732,1,0,1,2,1,3,2,1,3,3,0,749,4041,3,1,920,4852,3,3,140,6100,3,3,265,6521,3,2,1810,6864,3,3,514,9158,3,2,546,9782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,2,8,26,SIMULTANEOUS,Blue,0,1,55021,1,0,1,2,1,3,2,1,3,0,0,546,3058,0,1,421,3931,0,3,359,4586,0,2,577,5179,0,0,468,6178,0,1,515,6817,0,3,390,7550,0,2,2543,8174,1,2,577,11232,1,0,343,12059,1,1,156,12542,1,3,280,12886,1,2,1669,13354,0,3,297,15272,0,2,1638,15803,1,0,296,17940,1,1,343,18424,0,2,281,19157,1,2,328,19952,0,2,2574,20545,0,3,140,23213,0,1,125,23525,0,0,202,23806,0,2,905,24242,,3,0,359,27144,3,2,390,28657,3,3,187,29266,3,1,265,29734,3,0,188,30326,3,3,827,30763,3,3,593,32838,3,1,780,33758,1,1,2247,35833,1,0,358,38314,1,1,1575,38813,1,2,312,42931,1,3,795,43415,1,2,936,44897,0,3,312,46160,0,2,421,47455,1,0,125,48313,1,1,312,48656,0,2,530,49374,0,3,593,50029,0,2,1295,50825,0,0,296,52260,0,2,1357,52775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0,2,9,18,SIMULTANEOUS,Green,1,0,27378,1,0,1,2,1,3,2,1,3,1,0,234,2964,1,2,140,3510,1,1,109,4025,1,3,920,4571,2,0,187,8221,2,2,109,8798,2,1,78,9266,2,3,1107,9719,3,0,203,12417,3,2,125,13041,3,1,250,13603,3,3,171,14165,3,1,249,15600,3,3,187,16177,3,0,172,16785,3,2,312,17285,2,1,171,18954,2,3,234,19437,1,1,203,23322,1,3,328,23821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,0,0,2,24,SIMULTANEOUS,Blue,2,1,33962,0,0,1,0,1,2,0,1,2,2,0,796,5881,2,2,437,7067,2,1,250,7847,2,3,374,8315,2,1,125,9220,2,3,1467,9547,2,3,920,11435,0,0,265,13728,0,2,2543,14212,0,0,78,17051,0,1,94,17394,0,3,343,17769,0,1,2902,18408,0,0,1670,21528,0,1,452,23775,0,3,156,24383,0,2,297,24804,0,1,1248,25413,0,0,156,26910,0,1,2698,27332,2,0,343,30998,2,2,530,31622,2,2,297,32729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,0,0,3,4,SIMULTANEOUS,Red,0,0,46161,0,0,1,0,1,2,0,1,2,0,0,312,3308,0,1,297,3822,0,3,234,4322,0,2,406,4727,0,1,936,6022,0,3,343,7083,0,2,281,7691,0,1,437,8346,0,0,250,9017,0,1,344,9516,0,0,187,10172,0,1,593,10905,1,0,671,12059,1,1,281,12933,1,2,188,13416,1,3,452,13791,1,2,718,14508,1,0,328,15678,1,2,250,16302,1,1,187,16958,1,0,187,17332,1,3,172,17706,1,1,171,18081,1,0,93,18471,,1,2,187,18767,1,2,982,19532,2,0,327,23900,2,2,281,24477,2,0,234,24976,2,1,203,25397,2,3,172,25818,2,2,344,26208,0,0,218,29126,0,1,156,29500,0,3,141,29874,0,2,234,30233,0,3,219,30857,1,0,1201,33759,1,1,1653,35210,1,0,156,37019,1,2,125,37347,1,3,250,37596,1,1,764,38080,1,0,188,39234,1,1,156,39609,1,2,187,39952,1,3,733,40280,1,2,608,41325,0,1,188,42588,0,3,998,42963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,0,0,6,20,SIMULTANEOUS,Green,1,0,19968,0,0,1,0,1,2,0,1,2,1,0,281,4228,1,1,265,4743,1,2,265,5289,1,3,2246,5788,2,0,234,8861,2,1,748,9392,2,0,172,11934,2,1,250,12340,2,2,265,12917,2,3,749,13510,1,1,218,15242,1,3,593,15663,1,1,234,16505,1,0,125,17020,1,2,733,17363,1,0,125,18346,1,1,234,18705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,0,1,0,20,SIMULTANEOUS,Green,1,0,25038,1,0,1,0,1,2,0,1,2,1,0,281,2106,1,1,219,2511,1,3,125,2901,1,2,172,3229,1,2,4134,3791,2,1,312,10202,2,0,250,10717,2,2,156,11138,2,3,2746,11528,1,3,265,14695,1,1,141,15147,1,2,109,15709,2,2,187,16115,2,2,2871,16395,2,0,125,19453,2,1,312,19796,2,2,78,20405,2,3,281,20841,2,2,1482,21387,1,1,140,23135,1,3,344,23493,1,1,499,23930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
